Price,Address,Beds,Baths,Parking,Type,Weekly Price,Latitude,Longitude,geometry,index_right,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,distance_to_train,distance_to_cbd
$560 pw,"19 Evesham Drive, Point Cook VIC 3030",4,2,2,House,560,-37.9033529,144.7623168,POINT (16114867.392230554 -4565781.801184772),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,6.285,28.489
$580,"17 Topiary Way, Donnybrook VIC 3064",4,2,2,House,580,-37.5303933,145.000867,POINT (16141422.679023186 -4513296.901815206),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,13.279,52.093
$600,"2 Farskiene Place, Hampton Park VIC 3976",4,2,2,House,600,-38.0411964,145.2600853,POINT (16170278.728183484 -4585247.118251702),67,45793,-38.057341,Lynbrook Railway Station (Lynbrook),145.249275,2,Cranbourne,3.57,44.382
$580 pw,"22 Moore Drive, Fraser Rise VIC 3336",4,2,2,House,580,-37.7189314,144.7278771,POINT (16111033.582363479 -4539795.9827927565),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,7.155,31.372
$580.00 Per Week,"18 Pendlebury Court, Spring Gully VIC 3550",3,2,2,House,580,-36.797584,144.2840786,POINT (16061630.159328658 -4410930.037762004),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,112.252,149.079
$580/wk,"3 Flannery Street, Craigieburn VIC 3064",3,2,2,House,580,-37.5735551,144.9131421,POINT (16131657.187825294 -4519357.377389426),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,5.253,41.044
$600/week,"6 Wendouree View, Wollert VIC 3750",4,2,2,House,600,-37.6183607,145.0013623,POINT (16141477.815566977 -4525652.380666944),30,20005,-37.652187,Epping Railway Station (Epping),145.031068,2,Mernda,6.521,36.897
$580.00 Per Week,"2 Orville Way, White Hills VIC 3550",4,2,2,House,580,-36.7363633,144.2999809,POINT (16063400.395267103 -4402422.663481062),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,119.615,156.441
Under offer Arun Rangi 0480 128 062,"8 Nubeena Crescent, Donnybrook VIC 3064",5,3,2,House,480,-37.5449598,144.9625332,POINT (16137155.379927015 -4515341.834691916),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,8.844,47.659
$580,"367 Eighth Street, Mildura VIC 3500",4,2,2,House,580,-34.1686326,142.1423067,POINT (15823209.202025319 -4051467.8025993486),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,510.974,547.801
$580 per week,"11 Brook Street, Caroline Springs VIC 3023",4,2,2,House,580,-37.7348706,144.7456447,POINT (16113011.4625481 -4542039.328533072),26,20001,-37.729279,Keilor Plains Railway Station (St Albans),144.793738,2,Sunbury,5.576,30.691
$580 per week,"27 Makybe Street, Bonnie Brook VIC 3335",4,2,2,House,580,-37.7047235,144.6773077,POINT (16105404.222505758 -4537796.713875465),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,12.444,36.662
$580 per week,"25 Hydrangea Drive, Point Cook VIC 3030",4,2,2,House,580,-37.9029288,144.7451004,POINT (16112950.87134926 -4565721.969017563),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,5.898,28.493
$570 per week,"19 Malua Road, Bonnie Brook VIC 3335",5,2,2,House,570,-37.704946,144.6820132,POINT (16105928.036369685 -4537828.020075574),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,12.221,36.438
$560 per week,"19 Scotty Road, Deanside VIC 3336",4,2,2,House,560,-37.7336852,144.6966549,POINT (16107557.942958035 -4541872.47405161),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,12.701,41.827
$570 weekly,"24 Coakley Crescent, Lovely Banks VIC 3213",4,2,2,House,570,-38.0871475,144.3326659,POINT (16067038.872823678 -4591744.1572406655),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,38.268,71.158
$600 per week,"56 Mission Hills Way, Craigieburn VIC 3064",4,2,2,House,600,-37.6029865,144.9146047,POINT (16131820.003712531 -4523491.941320065),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,4.111,32.647
$600 Per Week,"157 Turramurra Drive, Rowville VIC 3178",4,2,4,House,600,-37.9231156,145.2344876,POINT (16167429.205254003 -4568570.311918952),140,19890,-37.966628,Noble Park Railway Station (Noble Park),145.176325,2,"Pakenham,Cranbourne",9.547,32.467
$580,"413 Black Forest Road, Werribee VIC 3030",4,3,2,House,580,-37.8979849,144.5941906,POINT (16096151.669257544 -4565024.507419122),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,7.095,44.5
$580 Per Week,"5 Conductor Gr, Clyde North VIC 3978",4,2,2,House,580,-38.1206246,145.3705106,POINT (16182571.216350175 -4596480.065474627),131,19881,-38.066146,Officer Railway Station (Officer),145.410987,2,Pakenham,12.371,59.828
$600.00 Per Week,"3 Cortland Close, Kangaroo Flat VIC 3555",5,2,2,House,600,-36.8131217,144.2420898,POINT (16056955.98749364 -4413090.275050685),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,108.435,145.261
$600 Per Week,"67 Seabrook Boulevard, Seabrook VIC 3028",3,2,2,House,600,-37.8779867,144.7633313,POINT (16114980.325853962 -4562203.735564807),174,19924,-37.866606,Aircraft Railway Station (Laverton),144.760809,2,Werribee,1.725,25.325
$570,"33 Blackwattle Drive, Armstrong Creek VIC 3217",4,2,2,House,570,-38.224785,144.3610855,POINT (16070202.52822423 -4611229.242461965),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,60.996,93.886
$580.00,"114 Westmeadows Lane, Truganina VIC 3029",4,2,2,House,580,-37.8418095,144.7151555,POINT (16109617.420329405 -4557102.839992789),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,6.157,26.246
$600 weekly,"21 Gala Ave, Wyndham Vale VIC 3024",4,3,3,House,600,-37.8662613,144.6148686,POINT (16098453.533688165 -4560550.208954063),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,6.804,39.735
$560 weekly,"24 Yuruga Blvd, Point Cook VIC 3030",3,2,2,House,560,-37.905815,144.7493192,POINT (16113420.506017018 -4566129.161872723),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,6.185,28.39
$570 pw,"43 Papillon Parade, Tarneit VIC 3029",4,2,2,House,570,-37.8474777,144.6589817,POINT (16103364.18151748 -4557901.876777819),172,19922,-37.883276,Hoppers Crossing Railway Station (Hoppers Crossing),144.700955,2,Werribee,7.587,36.06
$560 pw,"1 Carinya Street, Bacchus Marsh VIC 3340",4,2,2,House,560,-37.67900059999999,144.4209199,POINT (16076863.26316415 -4534178.083000223),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,33.913,69.582
$600 Per week,"5 Oats Way, Truganina VIC 3029",4,2,2,House,600,-37.8199276,144.7117372,POINT (16109236.896914024 -4554018.760662996),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,9.045,26.113
$570,"91 Hemingway Drive, Rockbank VIC 3335",4,2,0,House,570,-37.7352683,144.663562,POINT (16103874.058181163 -4542095.308570787),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,17.587,47.596
580,"15 Kyah Street, Fraser Rise VIC 3336",4,2,2,House,580,-37.7151627,144.6966392,POINT (16107556.195242027 -4539265.631682844),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,10.753,34.971
$560 Per Week,"14 Raydale Avenue, Narre Warren South VIC 3805",3,2,2,House,560,-38.0730221,145.3346072,POINT (16178574.46814443 -4589746.528519149),132,19882,-38.050831,Beaconsfield Railway Station (Beaconsfield),145.366074,2,Pakenham,6.606,51.362
$600 weekly,"18 Wondaree St, Rye VIC 3941",3,3,2,House,600,-38.378871,144.8097008,POINT (16120142.154982299 -4633086.703433317),80,19830,-38.33739,Bittern Railway Station (Bittern),145.178027,2,Stony Point,37.659,101.293
$570 Per Week,"28 Bernardins Street, Clyde North VIC 3978",4,2,2,House,570,-38.0983116,145.3637787,POINT (16181821.824670106 -4593323.268941173),132,19882,-38.050831,Beaconsfield Railway Station (Beaconsfield),145.366074,2,Pakenham,9.824,55.604
$600,"60 Walhallow Drive, Clyde North VIC 3978",4,2,1,House,600,-38.1133316,145.3454293,POINT (16179779.178805744 -4595448.161014368),136,19886,-38.099537,Cranbourne Railway Station (Cranbourne),145.280599,2,Cranbourne,7.308,56.248
$570 Per Week,"39 Rio Grande Drive, Roxburgh Park VIC 3064",3,2,2,House,570,-37.6169118,144.9337733,POINT (16133953.84250375 -4525448.756826043),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,4.479,25.804
$600 per week,"68 Averys Road, California Gully VIC 3556",4,2,0,House,600,-36.7204772,144.2762283,POINT (16060756.267930089 -4400216.20225428),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,120.397,157.224
600,"11 Iverson Circuit, Deanside VIC 3336",4,2,2,House,600,-37.7210168,144.7217343,POINT (16110349.768995434 -4540089.462747037),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,7.52,31.737
$580,"31 Maldon Street, Williams Landing VIC 3027",4,2,1,House,580,-37.8611332,144.7354122,POINT (16111872.385858558 -4559827.12231196),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,2.326,26.971
$595,"3 Sark Street, Clyde North VIC 3978",4,2,2,House,595,-38.115438,145.3447698,POINT (16179705.763601566 -4595746.190134008),136,19886,-38.099537,Cranbourne Railway Station (Cranbourne),145.280599,2,Cranbourne,7.485,56.425
$590 per week,"7 Minak Close, Narre Warren South VIC 3805",3,2,2,House,590,-38.0545859,145.3005477,POINT (16174782.981947757 -4587139.84224081),134,19884,-38.027809,Narre Warren Railway Station (Narre Warren),145.303969,2,Pakenham,4.962,47.608
$600 pw,"21 Shamrock Way, Truganina VIC 3029",4,2,2,House,600,-37.8486826,144.7310356,POINT (16111385.184975151 -4558071.737454815),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,4.386,25.462
$ 590 per week,"12 Welford Street, Tarneit VIC 3029",4,2,2,House,590,-37.8383551,144.6880576,POINT (16106600.895899838 -4556615.9090504795),172,19922,-37.883276,Hoppers Crossing Railway Station (Hoppers Crossing),144.700955,2,Werribee,6.752,28.529
"$600pw | $2,607pcm","11 Theatre Circuit, Clyde North VIC 3978",4,2,2,House,600,-38.1216628,145.3668197,POINT (16182160.34724161 -4596626.971319319),131,19881,-38.066146,Officer Railway Station (Officer),145.410987,2,Pakenham,12.495,59.952
$580 per week,"21 Fergus Lane, Cranbourne West VIC 3977",3,3,6,House,580,-38.0906414,145.2538987,POINT (16169590.039021742 -4592238.327741571),137,19887,-38.079,Merinda Park Railway Station (Cranbourne North),145.263511,2,Cranbourne,3.012,50.007
$580,"53 Marine Parade, Caroline Springs VIC 3023",4,2,2,House,580,-37.7317812,144.7489189,POINT (16113375.944824854 -4541604.4764938075),26,20001,-37.729279,Keilor Plains Railway Station (St Albans),144.793738,2,Sunbury,5.251,30.366
$600,"49 Penver Drive, Cobblebank VIC 3338",5,3,2,House,600,-37.71467579999999,144.5935305,POINT (16096078.187261673 -4539197.114544498),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,20.19,53.443
$570 PER WEEK,"46 Tucholsky Dr, Kalkallo VIC 3064",4,2,2,House,570,-37.5191284,144.9587361,POINT (16136732.688688524 -4511715.7412358),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,10.263,49.078
$600.00 Per Week- Stylish Brand -New,"14 Brockwood Street, Deanside VIC 3336",4,2,2,House,600,-37.7317555,144.7033894,POINT (16108307.624068778 -4541600.859136933),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,10.61,42.446
$600,"11 Primus Way, Williams Landing VIC 3027",4,2,2,House,600,-37.85866960000001,144.7504508,POINT (16113546.4751528 -4559479.760812594),174,19924,-37.866606,Aircraft Railway Station (Laverton),144.760809,2,Werribee,3.05,25.962
$570.00 per week,"7 Mirage Drive, Mildura VIC 3500",4,2,2,House,570,-34.2170213,142.1352671,POINT (15822425.557337929 -4057980.04300409),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,503.894,540.721
$560 per week,"10 Snakebark Road, Sunbury VIC 3429",4,2,2,House,560,-37.61516590000001,144.7731624,POINT (16116074.7188999 -4525203.398812101),76,15353,-37.627017,Diggers Rest Railway Station (Diggers Rest),144.719922,2,Sunbury,16.196,38.829
"$590pw | $2,564pcm","6 Flametree Circuit, Cranbourne VIC 3977",4,2,2,House,590,-38.0847986,145.2844746,POINT (16172993.732640289 -4591411.946615153),136,19886,-38.099537,Cranbourne Railway Station (Cranbourne),145.280599,2,Cranbourne,3.446,49.516
$590 per week,"43 Balmoral Circuit, Sunbury VIC 3429",4,2,2,House,590,-37.5678205,144.7092097,POINT (16108955.536901044 -4518551.963064235),75,15351,-37.579091,Sunbury Railway Station (Sunbury),144.727319,2,Sunbury,3.017,43.052
$575,"7 Carnegie Road, Point Cook VIC 3030",4,2,2,House,575,-37.9126773,144.7645059,POINT (16115111.081727846 -4567097.377741309),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,7.602,29.806
$570 PER WEEK LEASED IN 24 HOURS,"87 Homebush Drive, Tarneit VIC 3029",4,2,2,House,570,-37.843298,144.6452147,POINT (16101831.646087728 -4557312.66543132),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,8.709,32.422
$595,"4/256 Dromana Parade, Safety Beach VIC 3936",3,2,2,House,595,-38.3097426,144.9964651,POINT (16140932.661756663 -4623274.934803456),80,19830,-38.33739,Bittern Railway Station (Bittern),145.178027,2,Stony Point,22.868,83.27
$600 pw,"4 Huffnell Road, Deanside VIC 3336",4,2,4,House,600,-37.7364551,144.6935391,POINT (16107211.09368862 -4542262.363686927),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,12.732,41.858
$595,"51 Regent Avenue, Warragul VIC 3820",4,2,2,House,595,-38.1454271,145.9150863,POINT (16243193.10597257 -4599990.203586935),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,43.926,103.848
"$560pw | $2,433pcm","21 Freiberger Grove, Clyde North VIC 3978",4,2,2,House,560,-38.1165224,145.3210836,POINT (16177069.02787874 -4595899.622453307),136,19886,-38.099537,Cranbourne Railway Station (Cranbourne),145.280599,2,Cranbourne,5.618,56.01
570,"18 Chestnut Street, Aintree VIC 3336",4,2,2,House,570,-37.7164116,144.6772739,POINT (16105400.459906967 -4539441.380412487),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,12.437,47.585
$560 Per Week,"52 Middleton Drive, Point Cook VIC 3030",4,2,2,House,560,-37.9078307,144.7591196,POINT (16114511.481554586 -4566413.551719871),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,6.595,28.799
$600 pw,"10 Davenport Street, Armstrong Creek VIC 3217",4,2,2,House,600,-38.2442682,144.3692399,POINT (16071110.271879952 -4613990.418579851),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,67.18,100.071
$580,"4 Tobago Avenue, Point Cook VIC 3030",3,2,2,House,580,-37.911574,144.739862,POINT (16112367.735328685 -4566941.7048070645),172,19922,-37.883276,Hoppers Crossing Railway Station (Hoppers Crossing),144.700955,2,Werribee,7.878,29.757
$580,"20 Flockhart Street, Mickleham VIC 3064",4,2,2,House,580,-37.5208993,144.9115802,POINT (16131483.317912625 -4511964.291965144),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,12.727,45.146
$590 Per week,"22 Chadwick Street, Newtown VIC 3220",3,2,1,House,590,-38.1487675,144.3416466,POINT (16068038.599774646 -4600463.040057076),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,43.125,76.016
$580 per week,"32 Lucania Crescent, Tarneit VIC 3029",4,2,2,House,580,-37.8096365,144.7005588,POINT (16107992.523118142 -4552568.628295685),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,11.826,28.867
$590,"18 Kangaroo Road, Craigieburn VIC 3064",4,2,2,House,590,-37.5682327,144.9003336,POINT (16130231.352127468 -4518609.853749365),65,40221,-37.601817,Craigieburn Railway Station (Craigieburn),144.94332,2,Craigieburn,6.569,42.008
$570.00 Per Week- Application Processing,"71 GILBEE ROAD, Truganina VIC 3029",4,2,2,House,570,-37.8199544,144.7059458,POINT (16108592.201215042 -4554022.537349983),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,9.483,26.55
570,"10 Messina Street, Fraser Rise VIC 3336",4,2,2,House,570,-37.7099164,144.7197309,POINT (16110126.75152758 -4538527.389911162),25,20000,-37.701129,Watergardens Railway Station (Sydenham),144.77418,2,Sunbury,6.776,32.726
$570 weekly,"9 Rene Street, Waurn Ponds VIC 3216",4,2,2,House,570,-38.2151286,144.3066525,POINT (16064143.07438188 -4609861.003122633),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,54.281,87.171
$570 per week,"10 Irving Road, Pakenham VIC 3810",4,2,2,House,570,-38.067757,145.4857415,POINT (16195398.661461828 -4589002.031317913),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,2.216,65.653
$570,"8 Bledisloe Street, Tarneit VIC 3029",4,2,2,House,570,-37.8474591,144.6457769,POINT (16101894.22990545 -4557899.2546661245),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,8.838,32.59
$580.00 per week,"2 Whistler Drive, Bairnsdale VIC 3875",4,2,2,House,580,-37.8376385,147.5710598,POINT (16427535.232759723 -4556514.900236313),130,19880,-38.080614,Pakenham Railway Station (Pakenham),145.486379,2,Pakenham,217.552,277.474
$560 Per Week,"14 Barnsley Street, Truganina VIC 3029",4,2,2,House,560,-37.8491398,144.7371918,POINT (16112070.490024371 -4558136.191913112),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,3.66,24.753
$570 weekly,"38 Bellarine Hwy, Newcomb VIC 3219",6,3,2,House,570,-38.1699906,144.3884243,POINT (16073245.869519128 -4603467.6939465),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,46.145,79.035
$560,"16 Monaro Street, Tarneit VIC 3029",4,2,2,House,560,-37.8427419,144.6821189,POINT (16105939.802839864 -4557234.274659435),172,19922,-37.883276,Hoppers Crossing Railway Station (Hoppers Crossing),144.700955,2,Werribee,6.947,30.067
$580,"21 Rapa Drive, Tarneit VIC 3029",4,2,2,House,580,-37.8564632,144.6510029,POINT (16102475.98556434 -4559168.673731279),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,7.139,35.674
$600 pw,"5 Burton Close, Keilor Downs VIC 3038",4,2,2,House,600,-37.72038999999999,144.8052061,POINT (16119641.80726703 -4540001.251830012),26,20001,-37.729279,Keilor Plains Railway Station (St Albans),144.793738,2,Sunbury,3.13,24.753
$585 per Week,"14 Fleur Way, Truganina VIC 3029",4,2,2,House,585,-37.8446428,144.7369973,POINT (16112048.838383412 -4557502.237933827),70,46468,-37.869865,Williams Landing Railway Station (Williams Landing),144.747445,2,Werribee,4.196,24.476
